date,shgold,usdcny,intl_gold,real_rate,spx,vix,gvz,dxy,premium
2026-01-14,1043.58,6.973,4639.42556,1.86,23471.75,16.75,23.57,119.9537,3.481154857813408
2026-01-15,1037.96,6.9730000495910645,4616.2998046875,1.88,23530.02,15.84,22.06,99.31999969482422,3.0456409403070666
2026-01-16,1035.5,6.9681,4590.58565,1.91,23515.39,15.86,22.23,120.0838,7.073621368495424
2026-01-17,1035.5,6.9681,4595.30975,1.91,23515.39,15.86,22.23,120.0838,7.073621368495424
2026-01-18,1035.5,6.9681,4595.28796,1.91,23515.39,15.86,22.23,120.0838,7.073621368495424
2026-01-19,1051.8,6.9681,4670.82045,1.91,23515.39,18.84,22.23,120.0838,7.073621368495424
2026-01-20,1060.16,6.968100070953369,4759.60009765625,1.97,22954.32,20.09,24.79,98.63999938964844,-6.130603250057902
2026-01-21,1092.3,6.9637,4780.28158,1.92,23224.82,16.9,26.27,119.3431,22.05238032227885
2026-01-22,1087.58,6.963699817657471,4908.7998046875,1.95,23436.02,15.64,28.11,98.36000061035156,-11.441277503154652
2026-01-23,1115.64,6.972599983215332,4976.2001953125,1.92,23501.24,16.09,30.01,97.5999984741211,0.10466158753615673
2026-01-24,1115.64,6.972599983215332,4982.4814,1.92,23501.24,16.09,30.01,97.5999984741211,0.10466158753615673
2026-01-25,1115.64,6.972599983215332,4982.45467,1.92,23501.24,16.09,30.01,97.5999984741211,0.10466158753615673
2026-01-26,1143.32,6.972599983215332,5079.7001953125,1.9,23601.36,16.15,32.7,97.04000091552734,4.582639362937925
2026-01-27,1148.38,6.95419979095459,5079.89990234375,1.9,23817.1,16.35,33.13,96.22000122070312,12.603034740490784
2026-01-28,1186.2,6.9462,5327.17903,1.9,23857.45,16.35,39.67,117.5117,-3.494117323966748
2026-01-29,1249.12,6.954500198364258,5318.39990234375,1.89,23685.12,16.88,46.02,96.27999877929688,59.9672301885621
2026-01-30,1161.42,6.947999954223633,4713.89990234375,1.9,23461.82,17.44,44.08,96.98999786376953,108.41386545889827
2026-01-31,1161.42,6.951,4865.45982,1.9,23461.82,17.44,44.08,117.8996,57.28117487388886
2026-02-01,1161.42,6.947999954223633,4865.45954,1.9,23461.82,17.44,44.08,96.98999786376953,108.41386545889827
2026-02-02,1008.6,6.951000213623047,4622.5,1.94,23592.11,16.34,37.38,97.61000061035156,-24.434818829795063
2026-02-03,1093.78,6.946300029754639,4903.7001953125,1.92,23255.19,18.0,41.04,97.44000244140625,-1.3563291143134393
2026-02-04,1141.7,6.937699794769287,4920.39990234375,1.94,22904.58,18.64,36.93,97.62000274658203,44.194658393008694
2026-02-05,1105.76,6.937699794769287,4861.39990234375,1.89,22540.59,21.77,35.53,97.81999969482422,21.414730021326704
2026-02-06,1090.12,6.9388,4957.75097,1.88,23031.21,17.76,33.96,118.2407,-15.891941763338536
2026-02-07,1090.12,6.93779993057251,4959.11017,1.88,23031.21,17.76,33.96,97.62999725341797,-14.271350532565975
2026-02-08,1090.12,6.9388,5011.35623,1.88,23031.21,17.76,33.96,118.2407,-15.891941763338536
2026-02-09,1125.94,6.92,5074.62168,1.87,23238.67,17.36,32.84,117.6392,-3.0770567813913203
2026-02-10,1121.22,6.921999931335449,5003.7998046875,1.84,23102.47,17.79,28.86,96.80000305175781,7.637866013046505
2026-02-11,1130.4,6.9125,5080.6557,1.86,23066.47,17.65,29.38,117.4601,1.265576984905465
2026-02-12,1126.12,6.912499904632568,4923.7001953125,1.8,22597.15,20.82,30.23,96.93000030517578,31.86767693227398
2026-02-13,1110.1,6.900100231170654,5022.0,1.77,22546.67,20.6,30.84,96.87999725341797,-3.9965923751033188
2026-02-14,1110.1,6.900100231170654,5043.16482,1.77,22546.67,20.6,30.84,96.87999725341797,-3.9965923751033188
2026-02-15,1110.1,6.900100231170654,5043.2085,1.77,22546.67,20.6,30.84,96.87999725341797,-3.9965923751033188
2026-02-16,1110.1,6.9079999923706055,4992.462,1.77,22546.67,21.2,30.84,96.87999725341797,-3.9965923751033188
2026-02-17,1110.1,6.9079999923706055,4882.89990234375,1.79,22578.38,20.29,33.24,97.16000366210938,-3.9965923751033188
2026-02-18,1110.1,6.9031,4980.67537,1.8,22753.63,19.62,33.75,117.8426,-7.025595914286441
2026-02-19,1110.1,6.9079999923706055,4975.89990234375,1.79,22682.73,20.23,33.56,97.93000030517578,-3.9965923751033188
2026-02-20,1110.1,6.908100128173828,5059.2998046875,1.8,22886.07,19.09,36.44,97.80000305175781,-3.9965923751033188
2026-02-21,1110.1,6.9031,5098.61379,1.8,22886.07,19.09,36.44,117.9917,-7.025595914286441
2026-02-22,1110.1,6.9031,5098.59632,1.8,22886.07,19.09,36.44,117.9917,-7.025595914286441
2026-02-23,1110.1,6.9079999923706055,5204.7001953125,1.77,22627.27,21.01,38.46,97.69999694824219,-3.9965923751033188
2026-02-24,1150.5,6.883,5154.62888,1.78,22863.68,19.55,37.55,117.9463,9.814527913578786
2026-02-25,1151.06,6.8692,5205.26524,1.77,23152.08,17.93,34.96,117.769,1.4785063864837866
2026-02-26,1146.48,6.8409,5187.84755,1.74,22878.38,18.63,33.07,117.9042,5.465441998649567
2026-02-27,1147.9,6.84089994430542,5230.5,1.72,22668.21,19.86,33.23,97.61000061035156,-2.495523291253221
2026-02-28,1147.9,6.84089994430542,5277.88359,1.72,22668.21,19.86,33.23,97.61000061035156,-2.495523291253221
2026-03-01,1147.9,6.84089994430542,5277.8835,1.72,22668.21,19.86,33.23,97.61000061035156,-2.495523291253221
2026-03-02,1197.22,6.857900142669678,5294.39990234375,1.76,22748.86,21.44,34.83,98.37999725341797,29.8765870196753
2026-03-03,1182.0,6.8996,5113.42789,1.77,22516.69,23.57,38.77,119.4341,47.70298937920165
2026-03-04,1153.06,6.8969,5136.55908,1.8,22807.48,21.15,36.48,119.0705,14.077753022907244
2026-03-05,1152.0,6.896999835968018,5065.2998046875,1.82,22748.99,23.75,35.31,99.31999969482422,28.802548843103978
2026-03-06,1140.8,6.8965,5161.43884,1.8,22387.68,29.49,34.26,119.491,-3.632715291205159
2026-03-07,1140.8,6.896999835968018,5171.10452,1.8,22387.68,29.49,34.26,98.98999786376953,-0.31439321652396757
2026-03-08,1140.8,6.896999835968018,5171.09086,1.8,22387.68,29.49,34.26,98.98999786376953,-0.31439321652396757
2026-03-09,1140.0,6.896500110626221,5091.5,1.78,22695.95,25.5,33.52,99.18000030517578,11.074627831163525
2026-03-10,1153.16,6.910999774932861,5229.7001953125,1.82,22697.1,24.93,32.11,98.83000183105469,-8.846104546788183
2026-03-11,1155.52,6.8655,5183.31222,1.85,22716.13,24.23,30.68,119.2885,11.403419987782629
2026-03-12,1151.52,6.8689,5083.42129,1.89,22311.98,27.29,31.09,119.8227,28.896742203256963
2026-03-13,1135.9,6.8961,5020.31894,1.92,22105.36,27.19,32.31,120.5518,22.82200420743675
2026-03-14,1135.9,6.8961,5019.79237,1.92,22105.36,27.19,32.31,120.5518,22.82200420743675
2026-03-15,1135.9,6.8961,5019.79532,1.92,22105.36,27.19,32.31,120.5518,22.82200420743675
2026-03-16,1121.5,6.8955,5012.64443,1.87,22374.18,23.51,30.56,120.097,10.220251191505668
2026-03-17,1119.16,6.8863,4998.9783,1.83,22479.53,22.37,27.98,119.8328,12.388599119391756
2026-03-18,1116.76,6.886300086975098,4889.89990234375,1.86,22152.42,25.09,29.42,100.08999633789062,34.13849043325399
2026-03-19,1065.26,6.8998,4637.62973,1.88,22090.69,24.06,31.05,120.1802,36.47810693156725
2026-03-20,1042.02,6.8857,4500.6531,2.01,21647.61,26.78,35.25,120.2757,45.664379228382586
2026-03-21,1042.02,6.899799823760986,4497.5218,2.01,21647.61,26.78,35.25,99.6500015258789,28.151964547120542
2026-03-22,1042.02,6.8857,4497.51799,2.01,21647.61,26.78,35.25,120.2757,45.664379228382586
2026-03-23,942.8,6.8807,4400.00688,2.01,21946.76,26.15,43.36,119.9371,-30.567220384072584
2026-03-24,979.8,6.880000114440918,4399.2998046875,2.06,21761.89,26.95,41.9,99.43000030517578,6.68819072741303
2026-03-25,1013.96,6.9011,4531.47513,2.02,21929.83,25.33,38.65,120.1282,8.537362044689644
2026-03-26,995.98,6.901000022888184,4375.5,2.08,21408.08,27.44,45.07,99.9000015258789,25.178463190726234
2026-03-27,998.66,6.910699844360352,4492.0,2.13,20948.36,31.05,45.51,100.1500015258789,0.6095008321667592
2026-03-28,998.66,6.910699844360352,4507.6873,2.13,20948.36,31.05,45.51,100.1500015258789,0.6095008321667592
2026-03-29,998.66,6.9116,4507.67826,2.13,20948.36,31.05,45.51,120.8851,-4.596001775877426
2026-03-30,1014.88,6.911600112915039,4526.0,2.04,20794.64,30.61,42.71,100.51000213623047,9.144243218497422
2026-03-31,1020.1,6.898,4683.73771,2.0,21590.63,25.25,38.89,121.035,-18.639136225183734
2026-04-01,1053.18,6.870500087738037,4783.2001953125,2.02,21840.95,24.54,36.11,99.6500015258789,-3.3884685505852303
2026-04-02,1023.78,6.8856,4675.33535,1.97,21879.18,23.87,37.85,120.503,-11.231786003504569
2026-04-03,1033.0,6.8824,4676.48581,1.99,21879.18,23.87,37.85,120.6565,-1.785343731219882
2026-04-04,1033.0,6.8824,4676.50865,1.99,21879.18,23.87,37.85,120.6565,-1.785343731219882
2026-04-05,1033.0,6.882400035858154,4676.50455,1.99,21879.18,23.87,37.85,100.02999877929688,-5.880396043034125
2026-04-06,1033.0,6.8778,4649.76527,1.98,21996.34,24.17,37.04,120.4302,-1.785343731219882
2026-04-07,1034.28,6.8567,4706.39311,1.96,22017.85,25.78,37.43,120.32,-3.234287373993311
2026-04-08,1062.0,6.8287,4719.47769,1.96,22635.0,21.04,34.21,119.0596,25.84981427482444
2026-04-09,1041.32,6.8314,4766.56409,1.95,22822.42,19.49,31.66,118.8998,-5.581664585207591
2026-04-10,1048.36,6.831399917602539,4761.89990234375,1.95,22902.89,19.23,30.46,98.6500015258789,-11.212223685202162
2026-04-11,1048.36,6.8278,4750.52873,1.95,22902.89,19.23,30.46,118.8552,5.738335605253269
2026-04-12,1048.36,6.8277997970581055,4750.50252,1.95,22902.89,19.23,30.46,98.6500015258789,-11.212223685202162
2026-04-13,1043.4,6.8303,4740.74803,1.92,23183.74,19.12,30.0,118.9916,2.336091780378638
2026-04-14,1052.82,6.8157,4841.71465,1.89,23639.08,18.36,31.04,118.3581,-8.143381613162546
2026-04-15,1058.24,6.817999839782715,4800.0,1.9,24016.02,18.17,29.97,98.05999755859375,6.062617038049439
2026-04-16,1061.5,6.8208,4789.6854,1.93,24102.7,17.94,28.65,118.3616,11.152412869291084
2026-04-17,1054.02,6.821100234985352,4857.60009765625,1.9,24468.48,17.48,28.95,98.0999984741211,12.046002913632492
2026-04-18,1054.02,6.821100234985352,4834.10038,1.9,24468.48,17.48,28.95,98.0999984741211,12.046002913632492
2026-04-19,1054.02,6.816999912261963,4834.1014,1.9,24468.48,17.48,28.95,98.0999984741211,12.046002913632492
2026-04-20,1054.96,6.817399978637695,4806.60009765625,1.91,24404.39,18.87,28.46,98.05000305175781,1.4285516716233815
2026-04-21,1051.7,6.820799827575684,4698.39990234375,1.92,24259.96,19.5,29.31,98.41000366210938,21.370768762748412
2026-04-22,1051.4,6.82420015335083,4732.5,1.92,24657.57,18.92,27.09,98.58999633789062,13.075463348729272
2026-04-23,1040.06,6.826000213623047,4705.10009765625,1.92,24438.5,19.31,27.87,98.80000305175781,7.474783811488123
2026-04-24,1032.12,6.826000213623047,4722.2998046875,1.89,24836.6,18.71,25.88,98.51000213623047,7.474783811488123
2026-04-25,1032.12,6.8359,4708.59504,1.89,24836.6,18.71,25.88,118.7294,-2.964520894304542
2026-04-26,1032.12,6.835899829864502,4707.28437,1.89,24836.6,18.71,25.88,98.51000213623047,7.474783811488123
2026-04-27,1039.42,6.8228,4681.67029,1.91,24887.1,18.02,25.37,118.5458,12.458402282315546
2026-04-28,1022.1,6.8374,4596.47098,1.92,24663.8,17.83,26.19,118.7717,11.66996226624019
2026-04-29,1011.88,6.837500095367432,4545.2001953125,1.96,24673.24,18.81,27.77,98.91999816894531,12.706055945045136
2026-04-30,1016.12,6.827300071716309,4614.7001953125,1.94,24892.31,16.89,26.64,98.08000183105469,3.181167572578829
2026-05-01,1016.12,6.8276,4614.83277,1.91,25114.44,16.99,26.43,118.3926,1.72785467185372
2026-05-02,1016.12,6.8276,4613.27308,1.91,25114.44,16.99,26.43,118.3926,1.72785467185372
2026-05-03,1016.12,6.827499866485596,4613.28448,1.91,25114.44,16.99,26.43,98.20999908447266,3.181167572578829
2026-05-04,1016.12,6.829999923706055,4519.5,1.95,25067.8,18.29,27.92,98.47000122070312,3.181167572578829
2026-05-05,1016.12,6.830100059509277,4555.7998046875,1.96,25326.13,17.38,26.61,98.4800033569336,3.181167572578829
2026-05-06,1028.48,6.810999870300293,4681.89990234375,1.94,25838.94,17.39,26.34,98.0199966430664,3.2442667988414087
2026-05-07,1040.98,6.8014,4689.4371,1.96,25806.2,17.08,27.03,118.0116,15.541142895815485
2026-05-08,1038.22,6.8005,4716.2703,1.93,26247.08,17.19,26.48,118.0392,7.049997423119521
2026-05-09,1038.22,6.8005,4715.4877,1.93,26247.08,17.19,26.48,118.0392,7.049997423119521
2026-05-10,1038.22,6.8005,4715.48243,1.93,26247.08,17.19,26.48,118.0392,7.049997423119521
2026-05-11,1026.8,6.7948,4735.46064,1.95,26274.13,18.38,27.48,118.0562,-7.697981149131237
2026-05-12,1030.12,6.791999816894531,4677.60009765625,1.99,26088.2,17.99,27.16,98.29000091552734,8.683216140077661
2026-05-13,1030.56,6.7908,4688.61014,1.99,26402.34,17.87,26.56,118.4737,6.8998415383478005
2026-05-14,1029.6,6.785099983215332,4678.10009765625,2.0,26635.22,17.26,25.79,98.87999725341797,9.091796933236878
2026-05-15,1004.38,6.785099983215332,4555.7998046875,2.1,26225.14,18.43,26.34,99.2699966430664,9.091796933236878
2026-05-16,1004.38,6.8092,4537.72547,2.1,26225.14,18.43,26.34,119.2825,10.447889906795012
2026-05-17,1004.38,6.809199810028076,4537.71527,2.1,26225.14,18.43,26.34,99.2699966430664,9.091796933236878
2026-05-18,999.8,6.800000190734863,4552.5,2.13,26090.73,17.82,26.2,98.97000122070312,4.5100529419369195
2026-05-19,1002.18,6.814499855041504,4506.2998046875,2.18,25870.71,18.06,26.63,99.30000305175781,14.889844042743562
2026-05-20,986.64,6.8005,4544.05897,2.13,26270.36,17.44,25.17,119.1624,-6.877547076213318
2026-05-21,995.38,6.802499771118164,4539.7998046875,2.18,26293.1,16.76,24.59,99.19000244140625,2.501798758692644
2026-05-22,995.76,6.7945,4508.84161,2.16,26343.97,16.7,23.86,119.2868,10.812186437378386
2026-05-23,995.76,6.7945,4505.65833,2.16,26343.97,16.7,23.86,119.2868,10.812186437378386
2026-05-24,995.76,6.7945,4505.64909,2.16,26343.97,16.7,23.86,119.2868,10.812186437378386
2026-05-25,1001.4,6.7945,4571.23972,2.16,26343.97,16.59,23.86,119.2868,10.812186437378386
2026-05-26,995.0,6.786,4507.58338,2.1,26656.18,17.01,24.27,119.1696,11.558881904608825
2026-05-27,983.56,6.778800010681152,4447.5,2.09,26674.73,16.29,24.47,99.20999908447266,14.25709043984034
2026-05-28,961.18,6.7795000076293945,4499.2998046875,2.06,26917.47,15.74,24.83,99.0199966430664,-19.51358947404117
2026-05-29,989.4,6.7795000076293945,4560.5,2.07,26972.62,15.32,24.91,98.91000366210938,-19.51358947404117
2026-05-30,989.4,6.7795000076293945,4542.52645,2.07,26972.62,15.32,24.91,98.91000366210938,-19.51358947404117
2026-05-31,989.4,6.7662,4542.5767,2.07,26972.62,15.32,24.91,118.8783,1.7421617812785826
2026-06-01,983.58,6.764999866485596,4475.2001953125,2.07,27086.81,16.05,25.64,99.19999694824219,10.225595390056696
2026-06-02,990.6,6.7622,4488.67153,2.07,27093.9,15.77,24.44,119.0359,14.7196450506857
2026-06-03,977.08,6.7692,4434.46857,2.11,26853.98,16.06,24.49,119.3848,11.985890203867823
2026-06-04,977.94,6.7735,4475.96582,2.11,26830.96,15.4,23.87,119.3615,3.1958560364588493
2026-06-05,974.02,6.7655,4328.95948,2.19,25709.43,21.51,28.89,120.0831,32.403289278055354
2026-06-06,974.02,6.7655,4330.15149,2.19,25709.43,21.51,28.89,120.0831,32.403289278055354
2026-06-07,974.02,6.7655,4330.1492,2.19,25709.43,21.51,28.89,120.0831,32.403289278055354
2026-06-08,942.2,6.7832,4330.19194,2.21,25929.66,18.92,27.17,120.034,-2.1489628951080704
2026-06-09,947.04,6.772500038146973,4260.0,2.2,25678.82,19.87,28.04,99.91000366210938,19.464320012021062
2026-06-10,919.32,6.7745,4071.58097,2.21,25169.5,22.22,32.18,119.9134,32.50902113058032
2026-06-11,895.0,6.7754998207092285,4090.300048828125,2.16,25809.66,19.44,28.33,99.86000061035156,3.9804283285833435
2026-06-12,911.62,6.7626,4217.96336,2.17,25888.84,17.68,26.85,119.5073,-5.460039813397088
2026-06-13,911.62,6.7626,4215.38604,2.17,25888.84,17.68,26.85,119.5073,-5.460039813397088
2026-06-14,911.62,6.7626,4215.36946,2.17,25888.84,17.68,26.85,119.5073,-5.460039813397088
2026-06-15,938.94,6.756999969482422,4328.0,2.15,26683.94,16.2,26.47,99.62999725341797,-1.2852437159779129
2026-06-16,941.72,6.757199764251709,4330.89990234375,2.14,26376.34,16.41,25.18,99.54000091552734,0.836954712012016
2026-06-17,942.94,6.757199764251709,4358.89990234375,2.23,26021.66,18.44,28.45,100.08999633789062,-4.026013230471904
2026-06-18,937.96,6.7686,4209.12291,2.21,26517.93,16.4,27.9,120.3958,21.99011466150114
2026-06-19,937.96,6.768599987030029,4156.6112,2.21,26517.93,16.78,27.9,100.8499984741211,18.73085002621451
2026-06-20,937.96,6.7686,4156.51085,2.21,26517.93,16.78,27.9,120.3958,21.99011466150114
2026-06-21,937.96,6.768599987030029,4156.5162,2.21,26517.93,16.78,27.9,100.8499984741211,18.73085002621451
2026-06-22,916.92,6.7745,4191.78368,2.28,26166.6,17.28,26.15,120.5463,3.928261444532041
2026-06-23,897.9,6.789999961853027,4129.89990234375,2.29,25587.04,19.49,27.41,101.41000366210938,-3.6712115797541855
2026-06-24,896.04,6.8106,4001.11524,2.23,25476.64,18.63,31.6,121.412,19.93295566273889
2026-06-25,872.0,6.7976,4026.44634,2.19,25358.6,18.89,29.58,121.0559,-7.970795594836545
2026-06-26,883.3,6.789999961853027,4078.699951171875,2.18,25297.62,18.41,27.18,101.36000061035156,-7.871874427271109
2026-06-27,883.3,6.798,4080.81341,2.18,25297.62,18.41,27.18,120.8866,-10.37806905718014
2026-06-28,883.3,6.797999858856201,4080.80878,2.18,25297.62,18.41,27.18,101.36000061035156,-7.871874427271109
2026-06-29,888.72,6.793600082397461,4022.300048828125,2.16,25820.14,17.65,27.7,101.11000061035156,10.172635775843219
2026-06-30,881.24,6.793600082397461,4022.89990234375,2.2,26213.72,16.45,27.2,101.19000244140625,2.561616279864438
2026-07-01,869.82,6.7941999435424805,4068.300048828125,2.25,26040.03,16.59,27.12,101.38999938964844,-18.85310630835488
2026-07-02,890.66,6.788599967956543,4112.7001953125,2.26,25832.67,16.15,26.0,100.86000061035156,-6.971340978131252
2026-07-03,911.4,6.788599967956543,4174.93638,2.26,25832.67,15.81,26.0,100.86000061035156,-6.971340978131252
2026-07-04,911.4,6.788599967956543,4174.94111,2.26,25832.67,15.81,26.0,100.86000061035156,-6.971340978131252
2026-07-05,911.4,6.788599967956543,4175.01112,2.26,25832.67,15.81,26.0,100.86000061035156,-6.971340978131252
2026-07-06,907.82,6.7958,4165.12051,2.24,26121.16,15.57,25.33,120.835,-2.2166827481793234
2026-07-07,903.76,6.793399810791016,4145.2998046875,2.3,25818.69,16.13,26.21,101.13999938964844,-1.6261754733742464
2026-07-08,902.76,6.802499771118164,4070.89990234375,2.31,25870.65,16.9,27.6,101.05000305175781,12.432684619470024
2026-07-09,898.86,6.7921,4123.6425,2.31,26206.89,15.84,25.33,120.753,-1.6236183789604866
2026-07-10,897.94,6.792099952697754,4104.10009765625,2.32,26281.61,15.03,23.95,100.97000122070312,-3.1429491184063636
2026-07-11,897.94,6.792099952697754,4111.53243,2.32,26281.61,15.03,23.95,100.97000122070312,-3.1429491184063636
2026-07-12,897.94,6.7766,4111.53882,2.32,26281.61,15.03,23.95,120.5046,0.4520438864437892
2026-07-13,885.94,6.7795000076293945,3997.0,2.36,25873.18,17.16,26.93,101.27999877929688,14.730601363361416
2026-07-14,880.26,6.769999980926514,4061.10009765625,2.33,26107.01,16.5,25.02,100.94000244140625,-3.6806363809048435
2026-07-15,880.1,6.768199920654297,4044.0,2.32,26269.23,15.67,24.88,100.5,0.11541694259562973
2026-07-16,879.18,6.772500038146973,3985.60009765625,2.35,25881.95,16.73,26.65,100.7300033569336,11.352366022617048
2026-07-17,876.24,6.776,4016.97584,2.31,25520.24,18.77,25.6,120.5315,1.1285722880061255
2026-07-18,876.24,6.776,4010.60888,2.31,25520.24,18.77,25.6,120.5315,1.1285722880061255
2026-07-19,876.24,6.772500038146973,4010.6058,2.31,25520.24,18.77,25.6,100.75,11.352366022617048
2026-07-20,876.64,6.772500038146973,4010.300048828125,2.35,25508.07,18.65,25.37,100.98999786376953,3.434179636719932
2026-07-21,892.4,6.7656,4077.82773,2.37,25837.21,17.05,23.94,120.5779,5.395280592602148
2026-07-22,901.74,6.7725,4130.28998,2.39,25690.9,16.64,24.02,120.5736,2.407484702686247
2026-07-23,901.76,6.7701,4049.51576,2.43,25137.69,18.7,25.14,120.9075,20.32779311730189
2026-07-24,883.8,6.772500038146973,4067.60009765625,2.43,24975.82,18.58,24.33,101.47000122070312,20.650179055652984
2026-07-25,883.8,6.7719,4056.01128,2.43,24975.82,18.58,24.33,120.7105,1.2720600026042348
2026-07-26,883.8,6.7718000411987305,4056.01212,2.43,24975.82,18.58,24.33,101.47000122070312,20.650179055652984
2026-07-27,895.78,6.7657,4076.96247,2.44,24932.08,18.67,24.13,120.7739,8.950383291944604
2026-07-28,885.1,6.771,4028.58082,2.41,24876.91,18.21,24.62,120.6247,8.107998063883542
2026-07-29,884.2,6.76609992980957,4034.699951171875,2.41,24442.94,20.66,24.64,100.80000305175781,6.511538687713596
2026-07-30,881.4,6.755000114440918,4100.10009765625,2.41,25122.18,17.09,24.48,100.01000213623047,-9.052091529480208
2026-07-31,888.3,6.755000114440918,4049.10009765625,2.47,25373.85,15.99,23.31,99.80000305175781,-9.052091529480208
2026-08-01,888.3,6.755000114440918,4042.74098,2.47,25373.85,15.99,23.31,99.80000305175781,-9.052091529480208
2026-08-02,888.3,6.750899791717529,4042.7451,2.47,25373.85,15.99,23.31,99.80000305175781,-9.052091529480208
2026-08-03,886.64,6.752299785614014,4033.699951171875,2.43,25913.9,15.86,23.65,99.95999908447266,10.958764269966082
